Time,Original_Signal,Cleaned_Signal,Artifacts_Detected
6.931,-0.137254901960784,-0.9527535486284827,0
6.932,-0.111764705882353,-0.7411843389241212,0
6.933,-0.127450980392157,-0.5194600852987632,0
6.934,-0.0725490196078431,-0.29163132181559415,0
6.935,-0.0568627450980392,-0.06236024432606308,0
6.936,-0.0117647058823529,0.16324337266683894,0
6.937,0.0176470588235294,0.37984311135824744,0
6.938,0.0490196078431373,0.582138798195198,0
6.939,0.0882352941176471,0.7651514000279818,0
6.94,0.123529411764706,0.9245067516049971,0
6.941,0.143137254901961,1.056693768890578,0
6.942,0.164705882352941,1.1592739520022062,0
6.943,0.158823529411765,1.231022627451458,0
6.944,0.17843137254902,1.2719883776132215,0
6.945,0.119607843137255,1.2834648933976733,0
6.946,0.113725490196078,1.2678781741838558,0
6.947,0.0882352941176471,1.2286004024195778,0
6.948,0.0843137254901961,1.1697085771288047,0
6.949,0.0490196078431373,1.0957100957196362,0
6.95,0.0431372549019608,1.011258775734317,0
6.951,0.0235294117647059,0.9208837642123037,0
6.952,0.0333333333333333,0.8287508560759373,0
6.953,0.0235294117647059,0.738471303392255,0
6.954,0.0431372549019608,0.6529678167874445,0
6.955,0.0078431372549019,0.5744019694338732,0
6.956,0.0039215686274509,0.5041623470370775,0
6.957,0.0392156862745098,0.4429087463271817,0
6.958,0.0235294117647059,0.39066418895865934,0
6.959,0.0333333333333333,0.3469432722811354,0
6.96,0.0529411764705882,0.31090278485343437,0
6.961,0.0686274509803922,0.2814991620362748,0
6.962,0.0431372549019608,0.25763759719470397,0
6.963,0.0392156862745098,0.23829958805398596,0
6.964,0.0235294117647059,0.2226391878678654,0
6.965,0.0529411764705882,0.2100424419983122,0
6.966,0.0176470588235294,0.20014840251499613,0
6.967,0.0078431372549019,0.19283328467822114,0
6.968,0.0235294117647059,0.18816191150267964,0
6.969,-0.0019607843137254,0.18631266337124494,0
6.97,0.0078431372549019,0.1874835336086348,0
6.971,0.0235294117647059,0.19178758215464628,0
6.972,-0.0117647058823529,0.19914639409237705,0
6.973,-0.0156862745098039,0.2091904510586966,0
6.974,-0.0019607843137254,0.22117568561154374,0
6.975,-0.0215686274509804,0.23392553937155558,0
6.976,-0.0058823529411764,0.24580708269517831,0
6.977,-0.0019607843137254,0.2547480540155304,0
6.978,-0.0019607843137254,0.25829930775709586,0
6.979,-0.0117647058823529,0.25374443945467134,0
6.98,-0.0372549019607843,0.23825543027399704,0
6.981,-0.0215686274509804,0.20908980174014333,0
6.982,-0.0058823529411764,0.16382040793759933,0
6.983,-0.0215686274509804,0.10058320689883919,0
6.984,-0.0019607843137254,0.018321538356072392,0
6.985,0.0529411764705882,-0.08300132494300878,0
6.986,0.188235294117647,-0.2022549346780493,0
6.987,0.319607843137255,-0.3370951212930287,0
6.988,0.33921568627451,-0.48404782674463054,0
6.989,-0.201960784313725,-0.6387348805136235,0
6.99,-0.447058823529412,-0.7962218378213124,0
6.991,-0.482352941176471,-0.9514323726625665,0
6.992,-0.231372549019608,-1.0995517615447163,0
6.993,-0.137254901960784,-1.2363474114550226,0
6.994,-0.111764705882353,-1.3583640354893884,0
6.995,-0.12156862745098,-1.4629876787962621,0
6.996,-0.101960784313725,-1.5483999693929384,0
6.997,-0.105882352941176,-1.6134565388904534,0
6.998,-0.0862745098039216,-1.6575252687323128,0
6.999,-0.12156862745098,-1.6803161475359303,0
7.0,-0.105882352941176,-1.6817281843436653,0
7.001,-0.101960784313725,-1.6617314984568752,0
7.002,-0.117647058823529,-1.620295429217389,0
7.003,-0.105882352941176,-1.557366963137224,0
7.004,-0.101960784313725,-1.472898155819909,0
7.005,-0.12156862745098,-1.3669164829240248,0
7.006,-0.111764705882353,-1.2396281571400039,0
7.007,-0.117647058823529,-1.0915414621181692,0
7.008,-0.101960784313725,-0.923595274424601,0
7.009,-0.096078431372549,-0.7372773516356231,0
7.01,-0.101960784313725,-0.5347175866365782,0
7.011,-0.0823529411764706,-0.31874302637167146,0
7.012,-0.0607843137254902,-0.09288395650216572,0
7.013,-0.0411764705882353,0.13867609495102182,0
7.014,-0.0117647058823529,0.3712089685696026,0
7.015,0.0235294117647059,0.5996063020133484,0
7.016,0.0529411764705882,0.8185914705401562,0
7.017,0.0941176470588235,1.022965578126937,0
7.018,0.123529411764706,1.2078697442795914,0
7.019,0.164705882352941,1.3690430070088628,0
7.02,0.17843137254902,1.5030540682783922,0
7.021,0.209803921568627,1.6074862100176472,0
7.022,0.194117647058824,1.6810581836476362,0
7.023,0.2,1.7236695793578192,0
7.024,0.164705882352941,1.7363665478996493,0
7.025,0.154901960784314,1.7212318011545389,0
7.026,0.119607843137255,1.6812103479959273,0
7.027,0.113725490196078,1.6198882998646127,0
7.028,0.0843137254901961,1.5412455624723493,0
7.029,0.0882352941176471,1.4494041099424206,0
7.03,0.0686274509803922,1.3483921034854933,0
7.031,0.0627450980392157,1.241940970662602,0
7.032,0.0431372549019608,1.133328378086822,0
7.033,0.0529411764705882,1.025275308997978,0
7.034,0.0490196078431373,0.9199004265802193,0
7.035,0.0588235294117647,0.8187297289488753,0
7.036,0.0588235294117647,0.7227545636158726,0
7.037,0.0686274509803922,0.6325269448792806,0
7.038,0.0745098039215686,0.5482783157864721,0
7.039,0.0588235294117647,0.4700467014782283,0
7.04,0.0686274509803922,0.39779767252105264,0
7.041,0.0490196078431373,0.3315264887367056,0
7.042,0.0627450980392157,0.271331811516591,0
7.043,0.0235294117647059,0.21745500382037983,0
7.044,0.0176470588235294,0.17028294228555502,0
7.045,-0.0019607843137254,0.13031608096510502,0
7.046,0.0039215686274509,0.09810667977892756,0
7.047,-0.0019607843137254,0.07417413338682442,0
7.048,0.0039215686274509,0.058905183553118086,0
7.049,-0.0117647058823529,0.05244699815336182,0
7.05,-0.0019607843137254,0.05460130209524641,0
7.051,-0.0274509803921569,0.06472825887471528,0
7.052,-0.0156862745098039,0.08166948288593572,0
7.053,-0.0313725490196078,0.10369999341788208,0
7.054,-0.0156862745098039,0.1285186512081331,0
7.055,-0.0313725490196078,0.1532853605792087,0
7.056,-0.0274509803921569,0.1747110167246529,0
7.057,-0.0313725490196078,0.1892028685040753,0
7.058,-0.0274509803921569,0.19306361346571785,0
7.059,-0.0215686274509804,0.18273706183912866,0
7.06,-0.0274509803921569,0.1550866837289081,0
7.061,-0.0058823529411764,0.1076861362646392,0
7.062,0.0333333333333333,0.039093508826876365,0
7.063,0.143137254901961,-0.05092557992281937,0
7.064,0.290196078431373,-0.16126489570655436,0
7.065,0.380392156862745,-0.28947118482974415,0
7.066,0.0529411764705882,-0.4318878141150229,0
7.067,-0.37843137254902,-0.5839444951347473,0
7.068,-0.456862745098039,-0.7405529460932058,0
7.069,-0.262745098039216,-0.8965385688184956,0
7.07,-0.150980392156863,-1.0470313429345413,0
7.071,-0.12156862745098,-1.187758600400631,0
7.072,-0.127450980392157,-1.3152152369129007,0
7.073,-0.117647058823529,-1.42671615041555,0
7.074,-0.127450980392157,-1.5203528777752127,0
7.075,-0.105882352941176,-1.5948829369379247,0
7.076,-0.12156862745098,-1.649580909241166,0
7.077,-0.101960784313725,-1.6840779803925514,0
7.078,-0.117647058823529,-1.698212782800669,0
7.079,-0.101960784313725,-1.691911459991934,0
7.08,-0.117647058823529,-1.6651093086973254,0
7.081,-0.105882352941176,-1.6177205447693028,0
7.082,-0.12156862745098,-1.5496570396994305,0
7.083,-0.117647058823529,-1.4608915907996183,0
7.084,-0.12156862745098,-1.3515567007334086,0
7.085,-0.12156862745098,-1.2220662098978128,0
7.086,-0.117647058823529,-1.0732446405904859,0
7.087,-0.127450980392157,-0.906447864409174,0
7.088,-0.111764705882353,-0.7236587412008099,0
7.089,-0.117647058823529,-0.5275428105420268,0
7.09,-0.0764705882352941,-0.32145210681347397,0
7.091,-0.0607843137254902,-0.10936973826289004,0
7.092,-0.0274509803921569,0.10420632034556618,0
7.093,0.0039215686274509,0.314435440667518,0
7.094,0.0333333333333333,0.5163517535603136,0
7.095,0.0686274509803922,0.7051108730294108,0
7.096,0.113725490196078,0.8762463010053038,0
7.097,0.129411764705882,1.025913814232852,0
7.098,0.158823529411765,1.1511021204201874,0
7.099,0.164705882352941,1.249790426369106,0
7.1,0.168627450980392,1.321038280244753,0
7.101,0.143137254901961,1.3649996909897535,0
7.102,0.13921568627451,1.3828612875508257,0
7.103,0.103921568627451,1.3767120979760905,0
7.104,0.0980392156862745,1.3493592559892946,0
7.105,0.0686274509803922,1.3041086535389381,0
7.106,0.0686274509803922,1.2445317792800716,0
7.107,0.0431372549019608,1.174239709641785,0
7.108,0.0431372549019608,1.0966827881802506,0
7.109,0.0392156862745098,1.0149904429786702,0
7.11,0.0490196078431373,0.9318603865086247,0
7.111,0.0431372549019608,0.849500701754712,0
7.112,0.0588235294117647,0.769622723622543,0
7.113,0.0627450980392157,0.6934778379512345,0
7.114,0.0529411764705882,0.6219278058366711,0
7.115,0.0686274509803922,0.5555361865624897,0
7.116,0.0588235294117647,0.49466783679674414,0
7.117,0.0686274509803922,0.4395840707128642,0
7.118,0.0588235294117647,0.39052262136688803,0
7.119,0.0627450980392157,0.3477539058553341,0
7.12,0.0333333333333333,0.3116081587461456,0
7.121,0.0235294117647059,0.28247152647619106,0
7.122,0.0137254901960784,0.26075273605308724,0
7.123,0.0235294117647059,0.24682481781866528,0
7.124,0.0137254901960784,0.2409481274295941,0
7.125,0.0176470588235294,0.24318171088586887,0
7.126,0.0039215686274509,0.25329047591211834,0
7.127,0.0078431372549019,0.27065616247301433,0
7.128,-0.0058823529411764,0.29420078085330104,0
7.129,0.0039215686274509,0.32233170056232985,0
7.13,-0.0058823529411764,0.35291756709938993,0
7.131,0.0039215686274509,0.3833034627225063,0
7.132,-0.0058823529411764,0.410372130049909,0
7.133,0.0039215686274509,0.430655641920007,0
7.134,-0.0117647058823529,0.4404986172897921,0
7.135,-0.0156862745098039,0.43626988748299284,0
7.136,-0.0019607843137254,0.41461428692714475,0
7.137,-0.0117647058823529,0.37272987284657294,0
7.138,0.0137254901960784,0.30864850956706785,0
7.139,0.0843137254901961,0.22149001813044952,0
7.14,0.223529411764706,0.1116533650221535,0
7.141,0.358823529411765,-0.019094661468545573,0
7.142,0.380392156862745,-0.16766759152573402,0
7.143,-0.192156862745098,-0.32985991248792984,0
7.144,-0.443137254901961,-0.5006832931534764,0
7.145,-0.356862745098039,-0.6747847679792502,0
7.146,-0.182352941176471,-0.846870700972862,0
7.147,-0.127450980392157,-1.0120649453872554,0
7.148,-0.117647058823529,-1.1661569114851813,0
7.149,-0.12156862745098,-1.3057281254759752,0
7.15,-0.111764705882353,-1.4281700626439626,0
7.151,-0.12156862745098,-1.5316182250743755,0
7.152,-0.105882352941176,-1.6148311769498163,0
7.153,-0.12156862745098,-1.6770425571613394,0
7.154,-0.111764705882353,-1.7178110866900023,0
7.155,-0.12156862745098,-1.7368891796498174,0
7.156,-0.105882352941176,-1.7341255051600724,0
7.157,-0.12156862745098,-1.7094111816488586,0
7.158,-0.117647058823529,-1.6626735114975049,0
7.159,-0.137254901960784,-1.5939154889369946,0
7.16,-0.127450980392157,-1.5032940648575417,0
7.161,-0.137254901960784,-1.3912258320537438,0
7.162,-0.12156862745098,-1.2585058553419917,0
7.163,-0.127450980392157,-1.1064239580469517,0
7.164,-0.12156862745098,-0.9368627300862454,0
7.165,-0.111764705882353,-0.7523626186621913,0
7.166,-0.117647058823529,-0.5561416361392203,0
7.167,-0.0764705882352941,-0.3520605799830802,0
7.168,-0.0568627450980392,-0.14452929274310558,0
7.169,-0.0313725490196078,0.061644815873700326,0
7.17,-0.0058823529411764,0.26145863763454474,0
7.171,0.0392156862745098,0.44995251955722954,0
7.172,0.0627450980392157,0.6224688078001991,0
7.173,0.109803921568627,0.7749084839102108,0
7.174,0.129411764705882,0.903963056373029,0
7.175,0.154901960784314,1.007299718024061,0
7.176,0.149019607843137,1.0836813317809162,0
7.177,0.154901960784314,1.1330089492917064,0
7.178,0.113725490196078,1.156282647124151,0
7.179,0.103921568627451,1.1554853386349841,0
7.18,0.0784313725490196,1.1334024559800047,0
7.181,0.0686274509803922,1.0933966310306822,0
7.182,0.0392156862745098,1.0391598810161133,0
7.183,0.0431372549019608,0.9744662137328028,0
7.184,0.0294117647058824,0.9029454424237752,0
7.185,0.0294117647058824,0.8278949986560461,0
7.186,0.0078431372549019,0.7521414000813488,0
7.187,0.0235294117647059,0.6779574762631723,0
7.188,0.0294117647058824,0.6070359424070044,0
7.189,0.0235294117647059,0.5405147082484735,0
7.19,0.0529411764705882,0.47904477888831004,0
7.191,0.0490196078431373,0.4228882423315904,0
7.192,0.0431372549019608,0.3720320477461184,0
7.193,0.0529411764705882,0.3263031971048429,0
7.194,0.0627450980392157,0.28547240438639604,0
7.195,0.0431372549019608,0.24933577441635593,0
7.196,0.0588235294117647,0.21776722801775295,0
7.197,0.0235294117647059,0.19073805202995575,0
7.198,0.0176470588235294,0.16830383177331226,0
7.199,0.0078431372549019,0.15056263842345935,0
7.2,0.0039215686274509,0.13759109335729966,0
7.201,-0.0019607843137254,0.12936642841902493,0
7.202,-0.0019607843137254,0.12568298739188022,0
7.203,-0.0117647058823529,0.12607123287055869,0
7.204,0.0078431372549019,0.12972673201194204,0
7.205,-0.0274509803921569,0.13545611693355825,0
7.206,-0.0215686274509804,0.1416467822745402,0
7.207,-0.0274509803921569,0.14626695688409805,0
7.208,-0.0215686274509804,0.1469023027983402,0
7.209,-0.0313725490196078,0.1408338322271482,0
7.21,-0.0215686274509804,0.12515950634676049,0
7.211,-0.0372549019607843,0.09695850937895567,0
7.212,-0.0117647058823529,0.0534930018362633,0
7.213,-0.0274509803921569,-0.007562782378969205,0
7.214,-0.0372549019607843,-0.087881724829296,0
7.215,-0.0313725490196078,-0.18825264284082144,0
7.216,0.0490196078431373,-0.3083857030994736,0
7.217,0.174509803921569,-0.4467862575887633,0
7.218,0.294117647058824,-0.6007308768505532,0
7.219,0.309803921568627,-0.7663738409906797,0
7.22,-0.237254901960784,-0.938994154393636,0
7.221,-0.472549019607843,-1.1133616188170552,0
7.222,-0.501960784313725,-1.2841651749186247,0
7.223,-0.272549019607843,-1.446425430189845,0
7.224,-0.166666666666667,-1.5958193426406453,0
7.225,-0.141176470588235,-1.7288750116130778,0
7.226,-0.147058823529412,-1.8430312388846293,0
7.227,-0.150980392156863,-1.9365837328447097,0
7.228,-0.141176470588235,-2.0085523413108977,0
7.229,-0.141176470588235,-2.0585053034488876,0
7.23,-0.137254901960784,-2.0863727674908623,0
7.231,-0.141176470588235,-2.0922760125235733,0
7.232,-0.150980392156863,-2.0763921499602387,0
7.233,-0.141176470588235,-2.038867111923779,0
7.234,-0.141176470588235,-1.9797830105340068,0
7.235,-0.127450980392157,-1.8991799186104408,0
7.236,-0.150980392156863,-1.797126862003312,0
7.237,-0.156862745098039,-1.6738321540370702,0
7.238,-0.141176470588235,-1.529779172567217,0
7.239,-0.162745098039216,-1.3658707455692505,0
7.24,-0.137254901960784,-1.1835640225706219,0
7.241,-0.111764705882353,-0.9849782405732379,0
7.242,-0.131372549019608,-0.7729598892440795,0
7.243,-0.12156862745098,-0.5510929924694136,0
7.244,-0.0823529411764706,-0.3236462808458964,0
7.245,-0.0607843137254902,-0.09545410187464443,0
7.246,-0.0117647058823529,0.12826579832236953,0
7.247,0.0176470588235294,0.3421474907154809,0
7.248,0.0588235294117647,0.5409484210068817,0
7.249,0.0843137254901961,0.71983575572284,0
7.25,0.113725490196078,0.8746633605757569,0
7.251,0.143137254901961,1.0022151495884983,0
7.252,0.168627450980392,1.100392870337368,0
7.253,0.13921568627451,1.168331020822356,0
7.254,0.149019607843137,1.2064283189557725,0
7.255,0.113725490196078,1.216293346795871,0
7.256,0.113725490196078,1.2006104573151246,0
7.257,0.0882352941176471,1.1629393847938165,0
7.258,0.0686274509803922,1.107467321808135,0
7.259,0.0431372549019608,1.0387352049460397,0
7.26,0.0529411764705882,0.9613605959605873,0
7.261,0.0235294117647059,0.8797779749268007,0
7.262,0.0392156862745098,0.7980138131816147,0
7.263,0.0431372549019608,0.7195091338587553,0
7.264,0.0235294117647059,0.6469972510933741,0
7.265,0.0039215686274509,0.582439773502646,0
7.266,-0.0019607843137254,0.5270201134338669,0
7.267,0.0392156862745098,0.48119034125535437,0
7.268,0.0431372549019608,0.44476367496471925,0
7.269,0.0431372549019608,0.4170412890184052,0
7.27,0.0490196078431373,0.39695945375358194,0
7.271,0.0627450980392157,0.3832422030798451,0
7.272,0.0431372549019608,0.374545796619358,0
7.273,0.0627450980392157,0.36958358967994465,0
7.274,0.0431372549019608,0.36722294621127766,0
7.275,0.0627450980392157,0.36654908401855624,0
7.276,0.0294117647058824,0.3668939074615732,0
7.277,0.0431372549019608,0.3678307742986077,0
7.278,0.0235294117647059,0.3691386134850413,0
7.279,0.0333333333333333,0.37074066125709704,0
7.28,0.0392156862745098,0.3726242084946896,0
7.281,0.0176470588235294,0.3747483509099323,0
7.282,0.0078431372549019,0.3769472333248535,0
7.283,0.0235294117647059,0.37883695289160224,0
7.284,0.0039215686274509,0.3797349860352831,0
7.285,-0.0117647058823529,0.37860140047765956,0
7.286,-0.0274509803921569,0.37401100490744166,0
7.287,0.0176470588235294,0.3641647255257055,0
7.288,-0.0117647058823529,0.34694647624823827,0
7.289,-0.0156862745098039,0.3200285399439872,0
7.29,-0.0274509803921569,0.2810244617275322,0
7.291,-0.0019607843137254,0.2276839595456212,0
7.292,-0.0156862745098039,0.15811910103540341,0
7.293,-0.0058823529411764,0.07104479927782764,0
7.294,0.0078431372549019,-0.03398994623099806,0
7.295,0.0784313725490196,-0.15640975356207323,0
7.296,0.219607843137255,-0.29449354081556917,0
7.297,0.345098039215686,-0.44536235708232935,0
7.298,0.17843137254902,-0.6051001736665347,0
7.299,-0.237254901960784,-0.7690123628030903,0
7.3,-0.447058823529412,-0.9319940370760496,0
7.301,-0.472549019607843,-1.0889476108040643,0
7.302,-0.217647058823529,-1.235172834575869,0
7.303,-0.131372549019608,-1.3666631366780502,0
7.304,-0.12156862745098,-1.4802733720261043,0
7.305,-0.137254901960784,-1.5737589989186802,0
7.306,-0.111764705882353,-1.645710914603502,0
7.307,-0.101960784313725,-1.6954202030744094,0
7.308,-0.111764705882353,-1.7227072606542309,0
7.309,-0.12156862745098,-1.7277452603511034,0
7.31,-0.111764705882353,-1.710901425364451,0
7.311,-0.117647058823529,-1.6726124722420515,0
7.312,-0.096078431372549,-1.6133039028808114,0
7.313,-0.111764705882353,-1.5333571364546403,0
7.314,-0.096078431372549,-1.4331237137458703,0
7.315,-0.101960784313725,-1.3129816874641977,0
7.316,-0.105882352941176,-1.1734257172931843,0
7.317,-0.096078431372549,-1.0151794202430742,0
7.318,-0.101960784313725,-0.839316377676205,0
7.319,-0.0862745098039216,-0.6473750518365584,0
7.32,-0.096078431372549,-0.4414528254968076,0
7.321,-0.0725490196078431,-0.22426549414229294,0
7.322,-0.0568627450980392,0.0008391254816694965,0
7.323,-0.0274509803921569,0.22992120489233098,0
7.324,-0.0058823529411764,0.4585455576147629,0
7.325,0.0333333333333333,0.6819326047145218,0
7.326,0.0588235294117647,0.8951558910648529,0
7.327,0.0980392156862745,1.093373404606565,0
7.328,0.129411764705882,1.2720758331980968,0
7.329,0.168627450980392,1.4273320485627001,0
7.33,0.184313725490196,1.5560109454276705,0
7.331,0.209803921568627,1.6559596772240803,0
7.332,0.194117647058824,1.7261215463762183,0
7.333,0.2,1.7665821797436894,0
7.334,0.168627450980392,1.778539514114655,0
7.335,0.164705882352941,1.7642005217292949,0
7.336,0.13921568627451,1.7266144269904407,0
7.337,0.129411764705882,1.6694575512316554,0
7.338,0.0980392156862745,1.5967884453351613,0
7.339,0.0941176470588235,1.5127935670585604,0
7.34,0.0745098039215686,1.4215435260282805,0
7.341,0.0627450980392157,1.3267779929553116,0
7.342,0.0686274509803922,1.2317339806088805,0
7.343,0.0529411764705882,1.139027713247101,0
7.344,0.0686274509803922,1.0505951630766035,0
7.345,0.0588235294117647,0.9676910475055862,0
7.346,0.0784313725490196,0.8909411356352113,0
7.347,0.0686274509803922,0.8204385212113182,0
7.348,0.0843137254901961,0.7558714092605354,0
7.349,0.0745098039215686,0.6966681481751488,0
7.35,0.0843137254901961,0.6421447708189316,0
7.351,0.0745098039215686,0.5916410860892237,0
7.352,0.0882352941176471,0.5446332032187,0
7.353,0.0588235294117647,0.5008130922756847,0
7.354,0.0627450980392157,0.46012921854579547,0
7.355,0.0333333333333333,0.4227861730357289,0
7.356,0.0392156862745098,0.38920508589075237,0
7.357,0.0235294117647059,0.3599498951180924,0
7.358,0.0294117647058824,0.3356269064257474,0
7.359,0.0137254901960784,0.3167665670265979,0
7.36,0.0235294117647059,0.3036973029676373,0
7.361,-0.0019607843137254,0.2964219553298058,0
7.362,-0.0019607843137254,0.2945079181291988,0
7.363,-0.0117647058823529,0.29700238365707926,0
7.364,-0.0019607843137254,0.3023837797200415,0
7.365,-0.0156862745098039,0.30855919428951367,0
7.366,-0.0117647058823529,0.3129152452225197,0
7.367,-0.0274509803921569,0.3124265898963442,0
7.368,-0.0156862745098039,0.30382211960052186,0
7.369,-0.0058823529411764,0.2838037159926199,0
7.37,-0.0156862745098039,0.24930623797203383,0
7.371,-0.0019607843137254,0.1977804998436764,0
7.372,0.0137254901960784,0.127473998694,0
7.373,0.0882352941176471,0.03767771165829416,0
7.374,0.229411764705882,-0.07109752011855329,0
7.375,0.364705882352941,-0.19705223337061964,0
7.376,0.23921568627451,-0.3371667176192284,0
7.377,-0.22156862745098,-0.4874154812269725,0
7.378,-0.447058823529412,-0.6431042821019947,0
7.379,-0.333333333333333,-0.7992728178855479,0
7.38,-0.182352941176471,-0.9510890442050666,0
7.381,-0.117647058823529,-1.0941700451103136,0
7.382,-0.12156862745098,-1.224792784357395,0
7.383,-0.111764705882353,-1.3399893077678904,0
7.384,-0.12156862745098,-1.4375425893561828,0
7.385,-0.111764705882353,-1.5159090901444383,0
7.386,-0.111764705882353,-1.5740961568064424,0
7.387,-0.101960784313725,-1.6115206457281728,0
7.388,-0.111764705882353,-1.627871652896548,0
7.389,-0.096078431372549,-1.622995686893224,0
7.39,-0.105882352941176,-1.5968173997385229,0
7.391,-0.096078431372549,-1.54930344610941,0
7.392,-0.105882352941176,-1.4804715092884582,0
7.393,-0.111764705882353,-1.3904412828507564,0
7.394,-0.101960784313725,-1.2795195154653545,0
7.395,-0.117647058823529,-1.1483074497312435,0
7.396,-0.101960784313725,-0.9978164003673267,0
7.397,-0.117647058823529,-0.8295759549415233,0
7.398,-0.096078431372549,-0.6457193739437614,0
7.399,-0.092156862745098,-0.44903224446575085,0
7.4,-0.0725490196078431,-0.2429532890719968,0
7.401,-0.0568627450980392,-0.031520284247416805,0
7.402,-0.0274509803921569,0.18074101115351698,0
7.403,0.0039215686274509,0.3889815402017665,0
7.404,0.0431372549019608,0.5882382626794647,0
7.405,0.0686274509803922,0.7736739189545695,0
7.406,0.109803921568627,0.9408289235783163,0
7.407,0.133333333333333,1.0858645902398156,0
7.408,0.164705882352941,1.2057764574698608,0
7.409,0.164705882352941,1.2985582820444002,0
7.41,0.17843137254902,1.3633012899997299,0
7.411,0.158823529411765,1.4002192313104138,0
7.412,0.149019607843137,1.4105970156991796,0
7.413,0.119607843137255,1.396668278937253,0
7.414,0.113725490196078,1.3614341166676382,0
7.415,0.0784313725490196,1.3084405234206502,0
7.416,0.0686274509803922,1.241535214903858,0
7.417,0.0490196078431373,1.1646253149212153,0
7.418,0.0431372549019608,1.0814559571982532,0
7.419,0.0392156862745098,0.9954264757189902,0
7.42,0.0333333333333333,0.909456025916899,0
7.421,0.0431372549019608,0.8259048472691922,0
7.422,0.0392156862745098,0.746551615146164,0
7.423,0.0588235294117647,0.6726220076668662,0
7.424,0.0490196078431373,0.6048591914038824,0
7.425,0.0686274509803922,0.5436237593415064,0
7.426,0.0627450980392157,0.48900893674441687,0
7.427,0.0686274509803922,0.44095662775712735,0
7.428,0.0686274509803922,0.3993609934925576,0
7.429,0.0745098039215686,0.3641485472385925,0
7.43,0.0431372549019608,0.3353270132352958,0
7.431,0.0392156862745098,0.31299915958666863,0
7.432,0.0235294117647059,0.29734202484760414,0
7.433,0.0235294117647059,0.28855570538694253,0
7.434,0.0176470588235294,0.28678852500724106,0
7.435,0.0235294117647059,0.2920468299803521,0
7.436,0.0078431372549019,0.30409819924347037,0
7.437,0.0235294117647059,0.3223770271392771,0
7.438,0.0039215686274509,0.3459015406567088,0
7.439,0.0078431372549019,0.37321140380120615,0
7.44,-0.0019607843137254,0.40233497894559817,0
7.441,0.0078431372549019,0.4307947560755423,0
7.442,-0.0019607843137254,0.45565808571725697,0
7.443,0.0078431372549019,0.47363796084106424,0
7.444,-0.0019607843137254,0.4812451968720355,0
7.445,0.0039215686274509,0.47498905449291695,0
7.446,0.0078431372549019,0.4516182135861466,0
7.447,-0.0019607843137254,0.4083881348017503,0
7.448,0.0176470588235294,0.3433344517448768,0
7.449,0.0431372549019608,0.25552550889785913,0
7.45,0.158823529411765,0.14526122876552844,0
7.451,0.294117647058824,0.014181815630281001,0
7.452,0.390196078431373,-0.13474821128007206,0
7.453,0.0843137254901961,-0.2974026058136114,0
7.454,-0.352941176470588,-0.46879830660777505,0
7.455,-0.443137254901961,-0.6435030841273581,0
7.456,-0.252941176470588,-0.8160767674433929,0
7.457,-0.147058823529412,-0.9814694846685462,0
7.458,-0.111764705882353,-1.135319065054589,0
7.459,-0.12156862745098,-1.274122297178215,0
7.46,-0.111764705882353,-1.395284181740548,0
7.461,-0.12156862745098,-1.497067001269044,0
7.462,-0.105882352941176,-1.5784680474277404,0
7.463,-0.117647058823529,-1.6390556972705244,0
7.464,-0.105882352941176,-1.6787913894925865,0
7.465,-0.117647058823529,-1.6978612643021245,0
7.466,-0.105882352941176,-1.6965363636618094,0
7.467,-0.111764705882353,-1.6750747780649178,0
7.468,-0.111764705882353,-1.633673360935917,0
7.469,-0.12156862745098,-1.572470911413629,0
7.47,-0.117647058823529,-1.491599329703459,0
7.471,-0.105882352941176,-1.391274518625592,0
7.472,-0.127450980392157,-1.2719150426356622,0
7.473,-0.111764705882353,-1.134273861212151,0
7.474,-0.12156862745098,-0.9795668248524042,0
7.475,-0.101960784313725,-0.8095811885903182,0
7.476,-0.111764705882353,-0.6267483723829097,0
7.477,-0.0862745098039216,-0.4341676479715115,0
7.478,-0.096078431372549,-0.23557127797629782,0
7.479,-0.0411764705882353,-0.03522679462551526,0
7.48,-0.0117647058823529,0.16222155330946286,0
7.481,0.0235294117647059,0.3519631297189537,0
7.482,0.0490196078431373,0.5292672709994107,0
7.483,0.0941176470588235,0.6897447814672474,0
7.484,0.119607843137255,0.8296008576253717,0
7.485,0.149019607843137,0.945855543165259,0
7.486,0.149019607843137,1.0365103355357845,0
7.487,0.154901960784314,1.100644762655301,0
7.488,0.129411764705882,1.1384341856511537,0
7.489,0.113725490196078,1.1510887609249183,0
7.49,0.0941176470588235,1.1407220440500179,0
7.491,0.0843137254901961,1.110164780753478,0
7.492,0.0490196078431373,1.0627440586571784,0
7.493,0.0431372549019608,1.0020498571808398,0
7.494,0.0294117647058824,0.9317102577834646,0
7.495,0.0392156862745098,0.8551934768468673,0
7.496,0.0431372549019608,0.7756499956727464,0
7.497,0.0235294117647059,0.6958023077264148,0
7.498,0.0294117647058824,0.6178842753132978,0
7.499,0.0235294117647059,0.543627497138134,0
7.5,0.0392156862745098,0.4742884962144942,0
7.501,0.0333333333333333,0.4107077148244553,0
7.502,0.0627450980392157,0.35338923721219556,0
7.503,0.0431372549019608,0.3025891358521964,0
7.504,0.0490196078431373,0.2584006621466056,0
7.505,0.0431372549019608,0.22082621928954527,0
7.506,0.0529411764705882,0.18982881009580432,0
